FlightID,Airline,DepartureAirport,ArrivalAirport,DepartureDate,Distance,FlightDuration,Class,NumberOfStops,DaysUntilDeparture,DayOfWeek,TicketPrice
1454,Southwest,LAX,LAX,01-03-2024 13:00,3382,8.71,Economy,1,30,Friday,550.06
1455,American,DFW,DFW,01-03-2024 14:00,855,1.72,First,1,73,Friday,1971.08
1456,United,DFW,DFW,01-03-2024 15:00,3776,7.71,Economy,2,210,Friday,1592.65
1457,United,JFK,LAX,01-03-2024 16:00,1686,6.32,First,1,184,Friday,924.21
1458,Delta,ATL,ORD,01-03-2024 17:00,2458,3.9,First,0,62,Friday,1550.05
1459,Southwest,LAX,ATL,01-03-2024 18:00,1016,9.58,First,1,322,Friday,53.84
1460,Delta,ATL,JFK,01-03-2024 19:00,3037,4.58,Economy,0,163,Friday,1836.35
1461,JetBlue,LAX,ATL,01-03-2024 20:00,4865,4.13,First,1,2,Friday,1362.5
1462,Delta,JFK,ATL,01-03-2024 21:00,4125,11.34,Economy,1,259,Friday,750.56
1463,United,DFW,JFK,01-03-2024 22:00,3080,5.37,Business,0,74,Friday,901.6
1464,JetBlue,LAX,LAX,01-03-2024 23:00,229,7.61,First,1,127,Friday,1819.34
1465,Delta,LAX,JFK,02-03-2024 00:00,315,2.89,First,0,243,Saturday,254.2
1466,American,LAX,ORD,02-03-2024 01:00,395,9.94,First,0,346,Saturday,552.81
1467,United,LAX,JFK,02-03-2024 02:00,3007,5.68,First,1,214,Saturday,675.98
1468,American,ORD,JFK,02-03-2024 03:00,336,7.09,Business,2,191,Saturday,346.68
1469,American,JFK,ATL,02-03-2024 04:00,2386,3.48,Economy,2,256,Saturday,1910.63
1470,American,LAX,JFK,02-03-2024 05:00,1421,1.45,Economy,2,26,Saturday,1602.49
1471,American,LAX,DFW,02-03-2024 06:00,1062,11.45,Business,1,85,Saturday,67.67
1472,JetBlue,JFK,ATL,02-03-2024 07:00,1573,3.31,Business,0,272,Saturday,1189.12
1473,American,DFW,ORD,02-03-2024 08:00,1979,2.51,Economy,0,349,Saturday,908.28
1474,American,ATL,DFW,02-03-2024 09:00,1613,2.36,First,0,296,Saturday,1315.07
1475,American,DFW,ATL,02-03-2024 10:00,3932,1.99,Economy,2,18,Saturday,553.54
1476,United,ORD,JFK,02-03-2024 11:00,1782,11.05,First,1,79,Saturday,355.16
1477,Delta,ATL,ORD,02-03-2024 12:00,4102,4.58,Economy,2,74,Saturday,1977.81
1478,Delta,LAX,DFW,02-03-2024 13:00,204,5.26,First,1,259,Saturday,345.47
1479,Delta,ATL,LAX,02-03-2024 14:00,2317,10.13,First,0,341,Saturday,1032.56
1480,American,ATL,LAX,02-03-2024 15:00,1303,6.62,Economy,0,71,Saturday,1486.02
1481,Delta,JFK,JFK,02-03-2024 16:00,4419,9.53,Economy,0,174,Saturday,781.12
1482,United,ATL,ATL,02-03-2024 17:00,3721,11.19,First,1,329,Saturday,793.69
1483,American,LAX,JFK,02-03-2024 18:00,1563,7.8,Business,1,331,Saturday,1765.26
1484,JetBlue,DFW,ATL,02-03-2024 19:00,263,3.87,Business,0,323,Saturday,1979.52
1485,American,JFK,DFW,02-03-2024 20:00,818,6.59,Business,1,305,Saturday,921.4
1486,American,DFW,ATL,02-03-2024 21:00,3586,8.43,Economy,0,111,Saturday,1273.02
1487,United,DFW,DFW,02-03-2024 22:00,1978,5.81,Business,1,52,Saturday,150.47
1488,United,JFK,LAX,02-03-2024 23:00,3195,11.94,Business,2,134,Saturday,791.57
1489,United,JFK,ORD,03-03-2024 00:00,3546,8.31,First,0,330,Sunday,103.18
1490,American,JFK,ORD,03-03-2024 01:00,3688,5.72,Business,0,92,Sunday,1121.65
1491,JetBlue,ATL,ORD,03-03-2024 02:00,1825,9.3,Economy,1,306,Sunday,951.77
1492,American,LAX,JFK,03-03-2024 03:00,3516,1.22,Business,2,287,Sunday,1162.55
1493,Southwest,ORD,ORD,03-03-2024 04:00,1148,7.21,First,2,50,Sunday,1955.81
1494,American,ATL,LAX,03-03-2024 05:00,3311,2.19,Economy,2,280,Sunday,596.62
1495,American,DFW,JFK,03-03-2024 06:00,2983,2.84,Business,0,319,Sunday,963.55
1496,JetBlue,ORD,ATL,03-03-2024 07:00,4717,9.56,Economy,2,265,Sunday,642.36
1497,United,LAX,LAX,03-03-2024 08:00,4410,5.98,First,0,248,Sunday,1662.72
1498,JetBlue,JFK,ATL,03-03-2024 09:00,1382,3.1,Business,2,70,Sunday,809.74
1499,American,ORD,ATL,03-03-2024 10:00,4495,6.31,First,1,3,Sunday,651.12
1500,Delta,JFK,DFW,03-03-2024 11:00,771,5.46,First,2,64,Sunday,305.28
1501,Southwest,ORD,ORD,03-03-2024 12:00,3762,9.41,Economy,0,299,Sunday,1819.03
1502,American,JFK,ATL,03-03-2024 13:00,2938,1.15,First,2,119,Sunday,795.58
1503,JetBlue,JFK,JFK,03-03-2024 14:00,4674,3.65,First,0,169,Sunday,323.42
1504,Southwest,ORD,ORD,03-03-2024 15:00,1495,4.49,Business,1,44,Sunday,1032.36
1505,JetBlue,DFW,LAX,03-03-2024 16:00,956,11.3,Business,0,291,Sunday,1856.08
1506,United,ORD,DFW,03-03-2024 17:00,2865,5.8,Business,0,94,Sunday,410.57
1507,American,ORD,LAX,03-03-2024 18:00,3815,2.85,Business,0,123,Sunday,1651.46
1508,JetBlue,ATL,ATL,03-03-2024 19:00,3559,2.48,Business,2,287,Sunday,88.52
1509,American,DFW,LAX,03-03-2024 20:00,789,1.48,Business,2,118,Sunday,742.57
1510,Delta,JFK,JFK,03-03-2024 21:00,3045,11.77,First,2,159,Sunday,1820.17
1511,American,LAX,LAX,03-03-2024 22:00,4129,6.34,Economy,2,25,Sunday,1813.08
1512,United,ORD,ORD,03-03-2024 23:00,857,10.56,Business,1,42,Sunday,1761.82
1513,United,DFW,JFK,04-03-2024 00:00,3073,10.34,First,1,138,Monday,732.21
1514,American,LAX,JFK,04-03-2024 01:00,948,3.64,Economy,2,293,Monday,1105.36
1515,Southwest,LAX,ORD,04-03-2024 02:00,2644,9.96,Economy,0,168,Monday,823
1516,American,ATL,ATL,04-03-2024 03:00,1854,5.25,Economy,1,83,Monday,289.2
1517,United,LAX,ATL,04-03-2024 04:00,3375,9.08,First,0,288,Monday,471.36
1518,United,LAX,ORD,04-03-2024 05:00,2746,2.03,Economy,2,208,Monday,890.69
1519,American,JFK,ORD,04-03-2024 06:00,4110,11.67,Business,2,13,Monday,686.47
1520,Southwest,DFW,ATL,04-03-2024 07:00,1267,5.78,Economy,1,332,Monday,942.34
1521,United,ATL,JFK,04-03-2024 08:00,1683,8.66,Business,2,102,Monday,1869.69
1522,Delta,LAX,ATL,04-03-2024 09:00,2651,7.53,First,2,257,Monday,50.22
1523,Southwest,JFK,ATL,04-03-2024 10:00,4604,2.19,Economy,1,228,Monday,956.9
1524,JetBlue,LAX,LAX,04-03-2024 11:00,1627,9.22,First,2,202,Monday,1664
1525,Delta,ATL,DFW,04-03-2024 12:00,4191,4.73,Business,1,256,Monday,1033.64
1526,Delta,DFW,LAX,04-03-2024 13:00,1727,5.24,First,1,325,Monday,1318.99
1527,Southwest,ORD,LAX,04-03-2024 14:00,1706,10.48,First,2,122,Monday,1186.21
1528,Delta,ATL,JFK,04-03-2024 15:00,4329,5.14,First,0,56,Monday,1021.42
1529,Southwest,DFW,ATL,04-03-2024 16:00,1039,6.26,Business,0,362,Monday,1971.01
1530,Delta,ORD,ORD,04-03-2024 17:00,3281,1.41,First,0,62,Monday,108.27
1531,United,ORD,JFK,04-03-2024 18:00,3639,11.24,Business,1,186,Monday,647.42
1532,Delta,ATL,ATL,04-03-2024 19:00,3289,6.63,First,2,66,Monday,1759.83
1533,American,ATL,ORD,04-03-2024 20:00,2214,2.16,Business,1,317,Monday,989.04
1534,Delta,JFK,ATL,04-03-2024 21:00,3746,3.62,Economy,2,237,Monday,904.63
1535,Delta,LAX,DFW,04-03-2024 22:00,4326,7.82,Business,2,299,Monday,1532
1536,JetBlue,ATL,ORD,04-03-2024 23:00,4742,2.65,First,1,76,Monday,961.25
1537,United,LAX,JFK,05-03-2024 00:00,4283,11.13,First,1,145,Tuesday,1507.36
1538,Delta,ATL,ORD,05-03-2024 01:00,1699,3.05,Economy,0,124,Tuesday,996.31
1539,United,ORD,JFK,05-03-2024 02:00,4078,1.38,Economy,1,148,Tuesday,671.1
1540,JetBlue,JFK,ORD,05-03-2024 03:00,2081,11.94,First,2,48,Tuesday,982.01
1541,JetBlue,ATL,ATL,05-03-2024 04:00,2783,9.43,First,1,239,Tuesday,1951.67
1542,United,JFK,ATL,05-03-2024 05:00,4822,6.39,Economy,1,89,Tuesday,1728.62
1543,American,JFK,DFW,05-03-2024 06:00,591,8.31,Economy,1,192,Tuesday,63.22
1544,JetBlue,DFW,JFK,05-03-2024 07:00,4519,5.99,Business,0,330,Tuesday,747.34
1545,American,ATL,DFW,05-03-2024 08:00,3488,5.26,First,0,208,Tuesday,158.75
1546,Southwest,ATL,LAX,05-03-2024 09:00,788,9.95,Economy,0,45,Tuesday,1823.72
1547,Southwest,ORD,JFK,05-03-2024 10:00,4465,7.61,Business,1,243,Tuesday,1689.36
1548,American,DFW,ATL,05-03-2024 11:00,1360,9.03,Economy,2,188,Tuesday,1982.33
1549,United,DFW,JFK,05-03-2024 12:00,4478,2.79,First,2,230,Tuesday,493.69
1550,JetBlue,ORD,ORD,05-03-2024 13:00,3784,8.42,Economy,0,289,Tuesday,148.76
1551,Southwest,LAX,LAX,05-03-2024 14:00,2874,6.46,Business,2,239,Tuesday,1327.61
1552,American,ATL,JFK,05-03-2024 15:00,1655,11.45,Business,2,329,Tuesday,1215.46
1553,United,ORD,JFK,05-03-2024 16:00,1323,3.76,Business,2,269,Tuesday,1078.41
1554,United,DFW,LAX,05-03-2024 17:00,2547,4.49,Economy,0,130,Tuesday,1814.25
1555,Southwest,ATL,JFK,05-03-2024 18:00,2913,6.21,Economy,2,75,Tuesday,1861.95
1556,American,DFW,ATL,05-03-2024 19:00,1522,7.85,First,1,131,Tuesday,1308.36
1557,American,ORD,LAX,05-03-2024 20:00,529,2.94,First,1,162,Tuesday,279.17
1558,United,ATL,ORD,05-03-2024 21:00,3323,9.43,Economy,0,180,Tuesday,532.13
1559,JetBlue,LAX,LAX,05-03-2024 22:00,1678,5.6,Business,2,102,Tuesday,803.25
1560,Delta,JFK,LAX,05-03-2024 23:00,4239,10.03,Business,1,222,Tuesday,504.65
1561,Southwest,LAX,ATL,06-03-2024 00:00,1087,3.82,Business,1,136,Wednesday,1139.71
1562,Delta,ORD,DFW,06-03-2024 01:00,3205,9.14,Business,1,37,Wednesday,1107.1
1563,United,LAX,ORD,06-03-2024 02:00,923,3.36,Business,1,350,Wednesday,1622.83
1564,United,ORD,LAX,06-03-2024 03:00,992,6.76,Business,1,62,Wednesday,609.65
1565,Delta,ATL,LAX,06-03-2024 04:00,4462,1.69,Business,0,295,Wednesday,499.32
1566,Southwest,DFW,LAX,06-03-2024 05:00,4103,3.04,First,0,138,Wednesday,1387.14
1567,American,ORD,JFK,06-03-2024 06:00,1309,8.93,Economy,0,159,Wednesday,596.68
1568,JetBlue,ORD,ATL,06-03-2024 07:00,914,1.87,First,0,120,Wednesday,298.81
1569,American,ORD,LAX,06-03-2024 08:00,349,3.78,Economy,0,309,Wednesday,1118.57
1570,United,ORD,DFW,06-03-2024 09:00,2798,6.69,Business,1,244,Wednesday,1021.27
1571,Southwest,ORD,DFW,06-03-2024 10:00,3158,11.82,Economy,0,60,Wednesday,1434.61
1572,JetBlue,DFW,ORD,06-03-2024 11:00,4130,5.83,First,0,4,Wednesday,1069.77
1573,JetBlue,DFW,ATL,06-03-2024 12:00,2927,10.71,Economy,2,299,Wednesday,622.62
1574,United,ORD,DFW,06-03-2024 13:00,4986,5.76,Business,2,302,Wednesday,1503.59
1575,Delta,JFK,ORD,06-03-2024 14:00,1938,7.96,Business,1,270,Wednesday,374.57
1576,American,DFW,ORD,06-03-2024 15:00,2845,6.07,First,1,195,Wednesday,1353.33
1577,Delta,DFW,ATL,06-03-2024 16:00,1827,10.6,Business,1,227,Wednesday,1054.75
1578,Delta,DFW,ATL,06-03-2024 17:00,665,2,First,1,335,Wednesday,1015.06
1579,Delta,JFK,ORD,06-03-2024 18:00,4616,3.31,Business,2,163,Wednesday,55.71
1580,American,LAX,DFW,06-03-2024 19:00,4589,8.67,Business,2,21,Wednesday,1416.1
1581,JetBlue,ATL,JFK,06-03-2024 20:00,1437,5.4,First,2,233,Wednesday,1356.7
1582,American,ATL,JFK,06-03-2024 21:00,2484,2.43,Business,1,219,Wednesday,819.92
1583,Delta,LAX,ORD,06-03-2024 22:00,1966,4.22,Economy,2,345,Wednesday,1239.74
1584,JetBlue,ORD,ATL,06-03-2024 23:00,1828,10.61,First,2,16,Wednesday,1988.78
1585,Delta,ATL,ATL,07-03-2024 00:00,4007,6.94,First,0,151,Thursday,445.85
1586,JetBlue,LAX,LAX,07-03-2024 01:00,2068,10.24,First,0,231,Thursday,255.6
1587,Southwest,ATL,DFW,07-03-2024 02:00,1794,10.45,Economy,1,133,Thursday,128.53
1588,United,JFK,ATL,07-03-2024 03:00,968,5.76,Economy,1,235,Thursday,621.98
1589,American,ATL,DFW,07-03-2024 04:00,4838,9.45,First,1,286,Thursday,1616.56
1590,United,ORD,ORD,07-03-2024 05:00,641,2.94,Business,1,59,Thursday,1301.24
1591,American,JFK,ATL,07-03-2024 06:00,3049,6.56,First,2,49,Thursday,1311.88
1592,Southwest,DFW,DFW,07-03-2024 07:00,2843,1.45,Economy,0,11,Thursday,1679.18
1593,Delta,DFW,LAX,07-03-2024 08:00,1071,2.92,Economy,1,252,Thursday,1525.52
1594,Delta,ORD,DFW,07-03-2024 09:00,4579,7.2,Business,0,130,Thursday,170.36
1595,United,ORD,LAX,07-03-2024 10:00,3643,4.64,Business,2,300,Thursday,1003.32
1596,Delta,ATL,ATL,07-03-2024 11:00,874,10.68,Business,0,66,Thursday,1383.66
1597,JetBlue,JFK,JFK,07-03-2024 12:00,4566,5.62,Economy,1,52,Thursday,1286.29
1598,American,DFW,DFW,07-03-2024 13:00,966,7.15,Business,2,234,Thursday,1328.64
1599,American,JFK,LAX,07-03-2024 14:00,4366,7.95,First,0,43,Thursday,1380.76
1600,United,ATL,JFK,07-03-2024 15:00,4282,8.11,First,2,171,Thursday,228.69
1601,United,DFW,ATL,07-03-2024 16:00,2253,5.11,Business,0,341,Thursday,896.62
1602,JetBlue,ATL,DFW,07-03-2024 17:00,252,6.37,Business,0,48,Thursday,343.38
1603,American,ORD,ORD,07-03-2024 18:00,1746,10.2,Business,0,111,Thursday,1089.87
1604,JetBlue,DFW,JFK,07-03-2024 19:00,4164,5.36,Business,1,127,Thursday,1146.82
1605,American,DFW,JFK,07-03-2024 20:00,672,1.62,Business,0,294,Thursday,876.15
1606,United,LAX,JFK,07-03-2024 21:00,2081,2.76,Economy,1,13,Thursday,242.36
1607,American,ORD,LAX,07-03-2024 22:00,4827,2.93,First,2,32,Thursday,1651.43
1608,Southwest,LAX,ATL,07-03-2024 23:00,3984,6.8,First,0,135,Thursday,1510.01
1609,Delta,LAX,LAX,08-03-2024 00:00,1439,10.5,First,0,339,Friday,1443.05
1610,United,JFK,ATL,08-03-2024 01:00,4415,11.73,Economy,1,150,Friday,398.15
1611,Southwest,DFW,JFK,08-03-2024 02:00,3262,6.54,Business,0,364,Friday,875.5
1612,Delta,JFK,ORD,08-03-2024 03:00,4827,1.08,Business,2,271,Friday,366.35
1613,Delta,DFW,DFW,08-03-2024 04:00,3954,8.82,First,1,112,Friday,797.78
1614,American,DFW,ATL,08-03-2024 05:00,2935,6.74,Economy,0,170,Friday,318.8
1615,Southwest,ATL,DFW,08-03-2024 06:00,2085,1.19,Business,2,334,Friday,406.08
1616,Southwest,LAX,ORD,08-03-2024 07:00,4486,9.04,Economy,2,29,Friday,142.08
1617,Southwest,ATL,ATL,08-03-2024 08:00,3426,3.7,Economy,0,347,Friday,824.33
1618,Southwest,JFK,ATL,08-03-2024 09:00,3340,2.38,Business,2,90,Friday,1848.55
1619,Delta,JFK,ATL,08-03-2024 10:00,2589,3.27,Business,0,260,Friday,1039.71
1620,American,JFK,DFW,08-03-2024 11:00,3466,1.26,Business,2,174,Friday,1292.33
1621,United,ATL,DFW,08-03-2024 12:00,642,4.96,First,2,329,Friday,758.7
1622,JetBlue,DFW,DFW,08-03-2024 13:00,745,2.56,Economy,1,330,Friday,1304.09
1623,Delta,LAX,LAX,08-03-2024 14:00,1436,4.22,Economy,2,219,Friday,634.38
1624,Southwest,LAX,LAX,08-03-2024 15:00,1744,3.68,Business,0,31,Friday,1214.32
1625,United,JFK,LAX,08-03-2024 16:00,1324,7.5,Business,0,328,Friday,418
1626,Delta,ATL,ORD,08-03-2024 17:00,1510,7.49,First,2,107,Friday,1629.28
1627,JetBlue,LAX,ATL,08-03-2024 18:00,3337,4.89,Business,0,131,Friday,1440.93
1628,American,ATL,LAX,08-03-2024 19:00,1395,7.94,Economy,2,18,Friday,67.24
1629,JetBlue,DFW,LAX,08-03-2024 20:00,3947,9.28,First,2,197,Friday,1559.3
1630,JetBlue,DFW,LAX,08-03-2024 21:00,1293,9.61,First,1,175,Friday,1833.19
1631,United,DFW,LAX,08-03-2024 22:00,3843,10.97,First,1,183,Friday,976.72
1632,United,JFK,LAX,08-03-2024 23:00,2515,4.7,Business,0,176,Friday,1553.58
1633,United,LAX,ATL,09-03-2024 00:00,2629,11.58,Business,2,216,Saturday,948.16
1634,Delta,ORD,DFW,09-03-2024 01:00,4301,6.96,Economy,1,228,Saturday,1449.31
1635,JetBlue,ATL,ATL,09-03-2024 02:00,896,11.73,First,0,102,Saturday,1283.34
1636,Southwest,DFW,ATL,09-03-2024 03:00,2947,6.15,Business,1,39,Saturday,1034.59
1637,Delta,ATL,ATL,09-03-2024 04:00,4391,3.85,Business,1,43,Saturday,315.68
1638,United,DFW,ORD,09-03-2024 05:00,4072,1.33,Economy,1,112,Saturday,150.07
1639,Delta,JFK,ORD,09-03-2024 06:00,3617,2.65,First,0,8,Saturday,413.45
1640,Delta,LAX,DFW,09-03-2024 07:00,1365,1.57,First,2,278,Saturday,372.88
1641,United,ORD,ORD,09-03-2024 08:00,1884,11.12,First,0,234,Saturday,1241
1642,Delta,DFW,JFK,09-03-2024 09:00,3380,11.75,Economy,1,42,Saturday,1104.26
1643,American,JFK,LAX,09-03-2024 10:00,2842,3.05,Economy,0,250,Saturday,286.73
1644,JetBlue,LAX,JFK,09-03-2024 11:00,700,11.73,Business,0,265,Saturday,1478.28
1645,Delta,ATL,DFW,09-03-2024 12:00,3600,1.42,First,2,59,Saturday,1910.49
1646,United,ORD,JFK,09-03-2024 13:00,2070,4.01,Business,2,73,Saturday,1360.92
1647,Southwest,ORD,JFK,09-03-2024 14:00,853,10,First,1,315,Saturday,722.97
1648,United,ATL,ORD,09-03-2024 15:00,4805,6.83,Business,1,339,Saturday,288.93
1649,Delta,ATL,LAX,09-03-2024 16:00,2036,3.47,Economy,1,206,Saturday,1022.56
1650,United,ATL,LAX,09-03-2024 17:00,2269,5.67,Business,0,118,Saturday,926.08
1651,Delta,LAX,LAX,09-03-2024 18:00,4545,11.41,Business,2,352,Saturday,69.75
1652,United,LAX,ORD,09-03-2024 19:00,2679,4.54,Economy,2,363,Saturday,1822.41
1653,United,DFW,DFW,09-03-2024 20:00,3079,7.81,Business,0,280,Saturday,1788.59
1654,Southwest,ORD,ATL,09-03-2024 21:00,2597,10.49,Economy,1,62,Saturday,955.33
1655,Southwest,LAX,ORD,09-03-2024 22:00,2800,3.62,First,0,347,Saturday,652.24
1656,Delta,LAX,DFW,09-03-2024 23:00,2753,6.45,Business,1,175,Saturday,144.86
1657,Southwest,DFW,LAX,10-03-2024 00:00,1543,2.86,First,1,23,Sunday,589.21
1658,Southwest,ORD,JFK,10-03-2024 01:00,4951,10.94,Business,1,16,Sunday,1763.53
1659,United,DFW,JFK,10-03-2024 02:00,4031,6.02,Business,2,196,Sunday,1523.18
1660,Southwest,ATL,LAX,10-03-2024 03:00,501,2.36,First,0,103,Sunday,808.86
1661,Southwest,JFK,ATL,10-03-2024 04:00,771,11.74,Economy,0,140,Sunday,1027.51
1662,American,ATL,DFW,10-03-2024 05:00,4372,3,Economy,2,65,Sunday,132.5
1663,Southwest,JFK,ATL,10-03-2024 06:00,4377,3.81,Economy,0,313,Sunday,391.79
1664,JetBlue,JFK,ATL,10-03-2024 07:00,1058,11.34,First,2,100,Sunday,565.27
1665,Delta,JFK,DFW,10-03-2024 08:00,2841,10.02,Business,0,129,Sunday,1957.53
1666,Southwest,LAX,ATL,10-03-2024 09:00,230,11.16,Business,2,364,Sunday,1291.22
1667,American,LAX,ATL,10-03-2024 10:00,2363,5.34,Economy,2,291,Sunday,1718.39
1668,Southwest,DFW,ORD,10-03-2024 11:00,290,6.84,Economy,0,75,Sunday,125.07
1669,Delta,ATL,LAX,10-03-2024 12:00,1072,8.78,Economy,0,238,Sunday,1433.05
1670,Delta,ORD,ATL,10-03-2024 13:00,3097,11.81,First,2,170,Sunday,1170.12
1671,JetBlue,ORD,ATL,10-03-2024 14:00,1934,7.91,Economy,1,17,Sunday,266.75
1672,Delta,JFK,JFK,10-03-2024 15:00,620,7,First,0,326,Sunday,623.36
1673,United,ATL,LAX,10-03-2024 16:00,4516,11.78,First,2,351,Sunday,63.14
1674,American,DFW,LAX,10-03-2024 17:00,2131,5.91,Business,1,342,Sunday,1721.5
1675,JetBlue,DFW,ORD,10-03-2024 18:00,2461,5.77,Economy,2,352,Sunday,1345.37
1676,American,LAX,ATL,10-03-2024 19:00,1298,5.04,First,0,76,Sunday,1074.72
1677,American,LAX,ATL,10-03-2024 20:00,2964,2.02,Business,1,155,Sunday,57
1678,JetBlue,DFW,ORD,10-03-2024 21:00,2674,1.49,Economy,2,77,Sunday,481.62
1679,Southwest,ATL,ATL,10-03-2024 22:00,2396,3.92,First,0,76,Sunday,1504.52
1680,United,JFK,ORD,10-03-2024 23:00,4752,5.58,Economy,1,204,Sunday,653.07
1681,JetBlue,ORD,ORD,11-03-2024 00:00,2125,4.99,Economy,2,146,Monday,1530.36
1682,Delta,DFW,LAX,11-03-2024 01:00,1914,6.24,Business,0,18,Monday,1232.36
1683,Southwest,JFK,ATL,11-03-2024 02:00,3229,10.71,Business,2,296,Monday,437.53
1684,American,ATL,ATL,11-03-2024 03:00,4959,10.02,Economy,1,251,Monday,748.66
1685,Southwest,ORD,ATL,11-03-2024 04:00,464,6.36,First,1,213,Monday,858.73
1686,United,JFK,LAX,11-03-2024 05:00,663,6.18,Business,1,161,Monday,538
1687,Delta,ORD,LAX,11-03-2024 06:00,1814,8.67,Business,0,215,Monday,1788.16
1688,Delta,LAX,ORD,11-03-2024 07:00,1734,4.78,Business,0,232,Monday,1549.39
1689,Southwest,JFK,JFK,11-03-2024 08:00,2069,4.19,Economy,2,112,Monday,1494.29
1690,American,DFW,ATL,11-03-2024 09:00,3858,6.14,First,1,269,Monday,561.35
1691,American,DFW,LAX,11-03-2024 10:00,3374,2.32,Business,1,274,Monday,1253.3
1692,JetBlue,ATL,ATL,11-03-2024 11:00,2860,3.38,Economy,2,114,Monday,1759.12
1693,Delta,LAX,LAX,11-03-2024 12:00,4852,6.44,First,0,221,Monday,1915.62
1694,Delta,ORD,ORD,11-03-2024 13:00,2387,1.58,Economy,2,138,Monday,218.86
1695,JetBlue,ATL,LAX,11-03-2024 14:00,1204,7.91,Business,2,61,Monday,1009.99
1696,United,ATL,ORD,11-03-2024 15:00,3350,1.03,First,1,135,Monday,1179.81
1697,Delta,DFW,ORD,11-03-2024 16:00,3493,9.67,Economy,1,213,Monday,1323.81
1698,Southwest,JFK,ORD,11-03-2024 17:00,489,8.45,Economy,2,309,Monday,1378.87
1699,Delta,ORD,DFW,11-03-2024 18:00,2557,9.84,Business,2,273,Monday,1323.28
1700,American,ATL,LAX,11-03-2024 19:00,3190,6.87,Economy,0,294,Monday,92.58
1701,Southwest,JFK,DFW,11-03-2024 20:00,1617,6.42,Economy,2,198,Monday,1559.17
1702,Delta,ORD,ORD,11-03-2024 21:00,4514,1.44,Business,2,349,Monday,1101.06
1703,JetBlue,LAX,LAX,11-03-2024 22:00,3906,6.23,Business,1,146,Monday,395.84
1704,Southwest,LAX,ORD,11-03-2024 23:00,2354,9.34,Business,0,152,Monday,555.27
1705,Delta,ATL,ORD,12-03-2024 00:00,1743,9.51,Economy,2,207,Tuesday,452.78
1706,Delta,LAX,LAX,12-03-2024 01:00,806,4.65,Economy,0,96,Tuesday,1661.1
1707,American,JFK,ORD,12-03-2024 02:00,4730,8.43,First,0,343,Tuesday,620.89
1708,JetBlue,ORD,ORD,12-03-2024 03:00,1012,2.94,Economy,0,216,Tuesday,1833.93
1709,United,DFW,ORD,12-03-2024 04:00,3646,9.88,Economy,1,212,Tuesday,704.63
1710,American,ORD,ATL,12-03-2024 05:00,4630,2.56,Business,0,89,Tuesday,687.79
1711,Southwest,ATL,LAX,12-03-2024 06:00,2761,5.59,Business,1,255,Tuesday,379.16
1712,United,LAX,JFK,12-03-2024 07:00,3514,1.28,Economy,2,8,Tuesday,136.93
1713,Southwest,ORD,ORD,12-03-2024 08:00,4911,7.31,Economy,2,157,Tuesday,389.85
1714,Delta,LAX,ORD,12-03-2024 09:00,3257,8.04,First,0,65,Tuesday,1465.99
1715,Delta,LAX,ORD,12-03-2024 10:00,1133,2.83,Economy,0,26,Tuesday,1107.51
1716,JetBlue,DFW,JFK,12-03-2024 11:00,2421,2.4,Economy,0,271,Tuesday,596.86
1717,Southwest,LAX,DFW,12-03-2024 12:00,3884,8.94,First,2,50,Tuesday,303.32
1718,United,ORD,LAX,12-03-2024 13:00,4427,1.93,First,1,323,Tuesday,1759.27
1719,American,ORD,ORD,12-03-2024 14:00,3258,9.35,Economy,2,277,Tuesday,309.35
1720,American,ORD,DFW,12-03-2024 15:00,512,2.16,Economy,2,341,Tuesday,910.28
1721,American,JFK,ATL,12-03-2024 16:00,3270,7.47,Business,2,244,Tuesday,553.3
1722,American,ORD,ORD,12-03-2024 17:00,1146,10.09,First,1,66,Tuesday,382.71
1723,United,LAX,ORD,12-03-2024 18:00,2898,9.7,Business,0,220,Tuesday,1156.29
1724,Southwest,ORD,ORD,12-03-2024 19:00,1023,6.6,First,2,85,Tuesday,1762.59
1725,Southwest,ORD,ORD,12-03-2024 20:00,4164,11.62,Business,1,149,Tuesday,1088.04
1726,Southwest,LAX,ATL,12-03-2024 21:00,4472,3.06,Business,2,215,Tuesday,1680.27
1727,American,DFW,ATL,12-03-2024 22:00,418,8.63,Business,0,281,Tuesday,247.86
1728,JetBlue,DFW,LAX,12-03-2024 23:00,4234,11.23,Economy,0,177,Tuesday,1830.48
1729,American,DFW,ORD,13-03-2024 00:00,3653,5.15,Business,0,305,Wednesday,362.19
1730,Southwest,ORD,ORD,13-03-2024 01:00,3100,7.52,Business,0,37,Wednesday,1112.07
1731,Delta,DFW,ATL,13-03-2024 02:00,4218,2.26,Business,2,177,Wednesday,1163.76
1732,Southwest,DFW,ORD,13-03-2024 03:00,4554,7.59,First,0,203,Wednesday,588.79
1733,American,DFW,JFK,13-03-2024 04:00,1320,3.47,Economy,1,261,Wednesday,1230.53
1734,United,ORD,ATL,13-03-2024 05:00,2622,11.75,First,1,118,Wednesday,636.78
1735,United,JFK,LAX,13-03-2024 06:00,2887,11.57,Business,1,63,Wednesday,668.85
1736,Southwest,JFK,LAX,13-03-2024 07:00,2574,3.84,First,0,324,Wednesday,1078.24
1737,Southwest,ORD,DFW,13-03-2024 08:00,2454,9.5,Economy,1,45,Wednesday,1247.79
